id,text_snippet,labels
845,"We like your product, but MediPlus offers better data pipeline. The AI engine looks great, but the discount is too high. Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if automation solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection, Security"
846,"We like your product, but CompetitorY offers better data pipeline. I'm not sure if remote monitoring solves our use case. We're still evaluating.","Competition, Objection"
847,"We like your product, but CompetitorZ offers better automation. The analytics looks great, but the budget is too high.","Pricing Discussion, Competition"
848,Is your solution encryption? Our team is concerned about compliance. I'm not sure if data pipeline solves our use case. We're still evaluating.,"Objection, Security"
849,Is your solution data compliance? Our team is concerned about compliance. I'm not sure if analytics solves our use case. We're still evaluating.,"Objection, Security"
850,"We like your product, but TechCorp offers better AI engine.",Competition
851,I'm not sure if automation solves our use case. We're still evaluating.,Objection
852,"The AI engine looks great, but the subscription cost is too high.",Pricing Discussion
853,"We like your product, but CompetitorY offers better data pipeline. I'm not sure if analytics solves our use case. We're still evaluating.","Competition, Objection"
854,"We like your product, but CompetitorZ offers better remote monitoring. The remote monitoring looks great, but the subscription cost is too high. Is your solution privacy policy? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
855,"The data pipeline looks great, but the budget is too high.",Pricing Discussion
856,"The remote monitoring looks great, but the discount is too high.",Pricing Discussion
857,"We like your product, but MediPlus offers better remote monitoring. Is your solution data compliance? Our team is concerned about compliance. I'm not sure if AI engine solves our use case. We're still evaluating.","Competition, Objection, Security"
858,"The analytics looks great, but the subscription cost is too high.",Pricing Discussion
859,"We like your product, but CompetitorZ offers better data pipeline. Is your solution data compliance? Our team is concerned about compliance.","Competition, Security"
860,"We like your product, but TechCorp offers better automation. The automation looks great, but the pricing model is too high.","Pricing Discussion, Competition"
861,"We like your product, but MediPlus offers better data pipeline. The remote monitoring looks great, but the pricing model is too high. Is your solution encryption? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
862,Is your solution privacy policy? Our team is concerned about compliance.,Security
863,Is your solution data compliance? Our team is concerned about compliance.,Security
864,I'm not sure if data pipeline solves our use case. We're still evaluating.,rand
865,"We like your product, but CompetitorX offers better remote monitoring. The analytics looks great, but the discount is too high. Is your solution encryption? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
866,"The data pipeline looks great, but the budget is too high. I'm not sure if AI engine solves our use case. We're still evaluating.","Pricing Discussion, Objection"
867,"We like your product, but CompetitorX offers better analytics. The remote monitoring looks great, but the subscription cost is too high. I'm not sure if data pipeline solves our use case. We're still evaluating.",rand
868,"The data pipeline looks great, but the discount is too high. I'm not sure if automation solves our use case. We're still evaluating.","Pricing Discussion, Objection"
869,Is your solution encryption? Our team is concerned about compliance. I'm not sure if automation solves our use case. We're still evaluating.,"Objection, Security"
